Date,Flight Number,Destination,Delay
2006-06-15,1946,BOS,-1
2006-06-15,1947,PHL,-2
2006-06-15,1950,CLE,4
2006-06-15,1954,DEN,7
2006-06-15,1957,MCO,-3
2006-06-15,1975,FLL,12
2006-06-15,2000,PHX,-5
2006-07-15,3,SAN,1
2006-07-15,73,HNL,7
2006-07-15,217,EWR,-3
2006-07-15,222,LAX,42
2006-07-15,223,DEN,4
2006-07-15,230,AUS,29
2006-07-15,255,DEN,1
2006-07-15,256,AUS,65
2006-07-15,258,IAH,7
2006-07-15,267,PHL,89
2006-07-15,268,SNA,-5
2006-07-15,294,STL,38
2006-07-15,300,HNL,25
2006-07-15,309,IAD,59
2006-07-15,311,PHX,54
2006-07-15,317,IND,30
2006-07-15,318,DEN,-7
2006-07-15,325,BOS,-4
2006-07-15,349,EWR,-5
2006-07-15,358,PDX,4
2006-07-15,361,LIH,-9
2006-07-15,364,PDX,34
2006-07-15,381,DEN,-1
2006-07-15,384,ORD,-8
2006-07-15,390,ORD,-6
2006-07-15,391,SEA,55
2006-07-15,394,LAS,7
2006-07-15,399,RDU,-4
2006-07-15,400,IAH,8
2006-07-15,401,CLE,-5
2006-07-15,408,IAD,6
2006-07-15,414,EWR,-8
2006-07-15,421,IAD,8
2006-07-15,427,OGG,-5
2006-07-15,455,BOS,-2
2006-07-15,464,PDX,4
2006-07-15,477,ORD,4
2006-07-15,480,PIT,-5
2006-07-15,502,JFK,2
2006-07-15,523,SAN,-8
2006-07-15,560,DFW,59
2006-07-15,564,LAX,2
2006-07-15,587,SNA,-2
2006-07-15,608,BOS,2
2006-07-15,611,SEA,48
2006-07-15,620,ORD,-5
2006-07-15,624,ORD,2
2006-07-15,637,JFK,-3
2006-07-15,653,SNA,51
2006-07-15,662,MSP,-3
2006-07-15,663,HNL,8
2006-07-15,681,LAS,29
2006-07-15,704,JFK,-8
2006-07-15,742,SEA,-9
2006-07-15,746,LAS,7
2006-07-15,758,JFK,-2
2006-07-15,760,JFK,-5
2006-07-15,794,ORD,8
2006-07-15,824,JFK,-2
2006-07-15,894,SAN,-2
2006-07-15,898,JFK,5
2006-07-15,994,EWR,4
2006-07-15,995,ORD,2
2006-07-15,1038,PDX,40
2006-07-15,1076,IAD,7
2006-07-15,1087,BWI,5
2006-07-15,1088,BOS,5
2006-07-15,1106,MCO,-3
2006-07-15,1111,EWR,-4
2006-07-15,1118,EWR,61
2006-07-15,1120,IAH,4
2006-07-15,1122,HNL,19
2006-07-15,1136,LAX,-1
2006-07-15,1149,IAD,15
2006-07-15,1159,LAX,16
2006-07-15,1173,HNL,7
2006-07-15,1185,EWR,36
2006-07-15,1187,EWR,13
2006-07-15,1195,ORD,9
2006-07-15,1197,IAH,8
2006-07-15,1208,DCA,0
2006-07-15,1215,DEN,4
2006-07-15,1216,IAH,-4
2006-07-15,1224,LAX,2
2006-07-15,1232,LAX,49
2006-07-15,1247,SAN,0
2006-07-15,1250,IAH,44
2006-07-15,1255,ORD,0
2006-07-15,1257,ANC,-4
2006-07-15,1263,EWR,93
2006-07-15,1273,OGG,-1
2006-07-15,1298,DEN,3
2006-07-15,1415,ORD,12
2006-07-15,1449,LAS,-1
2006-07-15,1456,RDU,-6
2006-07-15,1457,IAH,8
2006-07-15,1460,EWR,-1
2006-07-15,1474,DEN,15
2006-07-15,1521,SEA,4
2006-07-15,1531,SNA,2
2006-07-15,1563,ORD,42
2006-07-15,1564,LAS,1
2006-07-15,1579,LAX,23
2006-07-15,1581,OGG,2
2006-07-15,1586,ORD,3
2006-07-15,1600,IAD,16
2006-07-15,1602,ATL,-7
2006-07-15,1608,EWR,3
2006-07-15,1614,LAS,194
2006-07-15,1616,SEA,-4
2006-07-15,1633,SAN,-1
2006-07-15,1635,DEN,22
2006-07-15,1662,BOS,-3
2006-07-15,1668,ORD,18
2006-07-15,1670,HNL,2
2006-07-15,1684,LIH,-3
2006-07-15,1692,EWR,7
2006-07-15,1699,ATL,6
2006-07-15,1700,DEN,-2
2006-07-15,1705,ORD,4
2006-07-15,1710,LAX,-2
2006-07-15,1721,KOA,-9
2006-07-15,1723,KOA,-6
2006-07-15,1725,OGG,-2
2006-07-15,1727,BOS,5
2006-07-15,1731,BOS,2
2006-07-15,1748,SEA,2
2006-07-15,1751,LAS,0
2006-07-15,1753,MCO,-1
2006-07-15,1754,EWR,23
2006-07-15,1914,IAH,49
2006-07-15,1925,IAD,6
2006-07-15,1927,IAH,29
2006-07-15,1928,ORD,-4
2006-07-15,1935,PDX,-1
2006-07-15,1937,IAH,6
2006-07-15,1942,SAN,17
2006-07-15,1944,EWR,173
2006-07-15,1946,BOS,0
2006-07-15,1947,PHL,-2
2006-07-15,1950,CLE,38
2006-07-15,1957,MCO,6
2006-07-15,1960,LAX,0
2006-07-15,1964,SEA,0
2006-07-15,1975,FLL,53
2006-07-15,2000,PHX,0
2006-08-15,3,SAN,-4
2006-08-15,72,EWR,0
2006-08-15,73,HNL,7
2006-08-15,209,LAX,-6
2006-08-15,222,LAX,177
2006-08-15,230,AUS,-7
2006-08-15,255,DEN,1
2006-08-15,256,AUS,40
2006-08-15,267,PHL,12
2006-08-15,273,SEA,-9
2006-08-15,294,STL,-5
2006-08-15,300,HNL,34
2006-08-15,309,IAD,7
2006-08-15,311,PHX,-2
2006-08-15,318,DEN,-2
2006-08-15,322,SEA,-4
2006-08-15,325,BOS,-3
2006-08-15,331,DEN,-9
2006-08-15,349,EWR,75
2006-08-15,354,IAH,4
2006-08-15,358,PDX,0
2006-08-15,361,LIH,0
2006-08-15,362,PIT,-6
2006-08-15,390,ORD,0
2006-08-15,392,LAS,-2
2006-08-15,394,LAS,-5
2006-08-15,408,IAD,0
2006-08-15,427,OGG,-5
2006-08-15,444,BOS,-10
2006-08-15,455,BOS,0
2006-08-15,464,PDX,-3
2006-08-15,468,PHX,-9
2006-08-15,485,ORD,-6
2006-08-15,489,ORD,-6
2006-08-15,500,ORD,-6
2006-08-15,502,JFK,9
2006-08-15,522,PDX,68
2006-08-15,560,DFW,-6
2006-08-15,568,EWR,0
2006-08-15,572,ORD,7
2006-08-15,577,EWR,-5
2006-08-15,587,SNA,21
2006-08-15,595,PDX,85
2006-08-15,611,SEA,-2
2006-08-15,624,ORD,1
2006-08-15,637,JFK,68
2006-08-15,663,HNL,1
2006-08-15,671,DEN,26
2006-08-15,698,MCO,-1
2006-08-15,704,JFK,-2
2006-08-15,710,DEN,-3
2006-08-15,718,IAH,-6
2006-08-15,726,EWR,-2
2006-08-15,727,IAD,0
2006-08-15,734,ORD,-4
2006-08-15,736,EWR,-6
2006-08-15,751,SEA,-2
2006-08-15,758,JFK,-8
2006-08-15,759,EWR,103
2006-08-15,760,JFK,29
2006-08-15,816,LAX,-3
2006-08-15,824,JFK,8
2006-08-15,864,BOS,-3
2006-08-15,898,JFK,35
2006-08-15,1034,IAH,5
2006-08-15,1060,IAH,4
2006-08-15,1062,MSP,-3
2006-08-15,1073,BOS,9
2006-08-15,1074,ORD,41
2006-08-15,1076,BOS,92
2006-08-15,1087,BWI,0
2006-08-15,1089,DEN,-1
2006-08-15,1106,MCO,3
2006-08-15,1111,EWR,-5
2006-08-15,1118,EWR,82
2006-08-15,1120,IAH,11
2006-08-15,1122,HNL,-4
2006-08-15,1124,LAS,2
2006-08-15,1132,DFW,-3
2006-08-15,1135,RDU,-7
2006-08-15,1136,LAX,19
2006-08-15,1149,IAD,0
2006-08-15,1156,EWR,155
2006-08-15,1185,EWR,89
2006-08-15,1187,EWR,4
2006-08-15,1197,IAH,1
2006-08-15,1199,SEA,-3
2006-08-15,1215,DEN,0
2006-08-15,1232,LAX,-8
2006-08-15,1247,SAN,1
2006-08-15,1250,IAH,-1
2006-08-15,1257,ANC,-4
2006-08-15,1263,ORD,5
2006-08-15,1273,OGG,3
2006-08-15,1401,SAN,-2
2006-08-15,1440,IAD,10
2006-08-15,1449,LAS,-1
2006-08-15,1456,EWR,1
2006-08-15,1497,SEA,54
2006-08-15,1521,SEA,6
2006-08-15,1526,DEN,-3
2006-08-15,1531,RDU,19
2006-08-15,1556,PDX,4
2006-08-15,1563,ORD,9
2006-08-15,1564,LAS,4
2006-08-15,1579,LAX,3
2006-08-15,1581,OGG,0
2006-08-15,1583,EWR,1
2006-08-15,1586,ORD,0
2006-08-15,1600,IAD,48
2006-08-15,1602,ATL,8
2006-08-15,1606,ORD,8
2006-08-15,1614,LAS,11
2006-08-15,1616,SEA,4
2006-08-15,1635,DEN,99
2006-08-15,1637,SEA,5
2006-08-15,1645,IAD,-2
2006-08-15,1662,BOS,75
2006-08-15,1668,ORD,-1
2006-08-15,1670,HNL,4
2006-08-15,1671,SAN,4
2006-08-15,1673,IAD,-8
2006-08-15,1681,CLE,3
2006-08-15,1683,EWR,0
2006-08-15,1684,LIH,64
2006-08-15,1686,DCA,10
2006-08-15,1710,LAX,24
2006-08-15,1717,ORD,6
2006-08-15,1721,KOA,0
2006-08-15,1723,KOA,-6
2006-08-15,1725,OGG,-2
2006-08-15,1727,IND,-5
2006-08-15,1728,ATL,-5
2006-08-15,1731,SEA,0
2006-08-15,1742,LAS,78
2006-08-15,1743,LAX,-5
2006-08-15,1748,AUS,1
2006-08-15,1751,LAS,8
2006-08-15,1753,MCO,9
2006-08-15,1756,LAX,8
2006-08-15,1900,SAN,77
2006-08-15,1912,SNA,14
2006-08-15,1914,IAH,4
2006-08-15,1922,EWR,32
2006-08-15,1925,IAD,69
2006-08-15,1927,IAH,4
2006-08-15,1928,ORD,4
2006-08-15,1937,IAH,8
2006-08-15,1939,IAD,-1
2006-08-15,1942,SAN,139
2006-08-15,1946,BOS,-1
2006-08-15,1947,PHL,0
2006-08-15,1950,CLE,-1
2006-08-15,1960,LAX,1
2006-08-15,1964,SEA,8
2006-08-15,1975,FLL,42
2006-08-15,2000,PHX,-5
2006-09-15,3,SAN,21
2006-09-15,72,EWR,-6
2006-09-15,73,HNL,14
2006-09-15,222,LAX,-4
2006-09-15,230,AUS,-12
2006-09-15,255,DEN,-6
2006-09-15,256,AUS,-8
2006-09-15,267,PHL,20
2006-09-15,273,SEA,-8
2006-09-15,294,STL,178
2006-09-15,300,HNL,5
2006-09-15,309,IAD,-6
2006-09-15,311,PHX,-5
2006-09-15,318,DEN,60
2006-09-15,322,SEA,20
2006-09-15,325,BOS,-5
2006-09-15,331,DEN,51
2006-09-15,351,SEA,-1
2006-09-15,354,IAH,-5
2006-09-15,358,PDX,5
2006-09-15,361,LIH,-6
2006-09-15,390,ORD,33
2006-09-15,392,LAS,-1
2006-09-15,394,LAS,55
2006-09-15,408,IAD,18
2006-09-15,427,OGG,88
2006-09-15,444,BOS,9
2006-09-15,455,BOS,-5
2006-09-15,464,PDX,-9
2006-09-15,468,PHX,-6
2006-09-15,477,ORD,-12
2006-09-15,480,PIT,17
2006-09-15,489,ORD,35
2006-09-15,500,LAX,5
2006-09-15,502,JFK,8
2006-09-15,522,PDX,-5
2006-09-15,525,LAX,-5
2006-09-15,568,EWR,-7
2006-09-15,572,ORD,-6
2006-09-15,587,SNA,-6
2006-09-15,595,PDX,-2
2006-09-15,611,SEA,28
2006-09-15,624,ORD,0
2006-09-15,637,JFK,-5
2006-09-15,663,HNL,7
2006-09-15,671,DEN,41
2006-09-15,698,MCO,-3
2006-09-15,704,JFK,25
2006-09-15,707,SNA,78
2006-09-15,727,IAD,109
2006-09-15,734,ORD,3
2006-09-15,736,EWR,-7
2006-09-15,751,SEA,-2
2006-09-15,758,JFK,3
2006-09-15,759,EWR,54
2006-09-15,760,JFK,105
2006-09-15,816,LAX,-6
2006-09-15,824,JFK,14
2006-09-15,864,BOS,0
2006-09-15,898,JFK,11
2006-09-15,1029,DFW,-3
2006-09-15,1034,IAH,-5
2006-09-15,1038,IAH,3
2006-09-15,1060,IAH,15
2006-09-15,1062,MSP,30
2006-09-15,1065,EWR,-1
2006-09-15,1073,BOS,29
2006-09-15,1074,ORD,32
2006-09-15,1076,EWR,13
2006-09-15,1087,BWI,25
2006-09-15,1089,DEN,-5
2006-09-15,1106,MCO,5
2006-09-15,1111,EWR,12
2006-09-15,1118,EWR,-1
2006-09-15,1120,IAH,-6
2006-09-15,1121,DEN,1
2006-09-15,1122,HNL,28
2006-09-15,1124,LAS,22
2006-09-15,1132,DFW,-1
2006-09-15,1135,RDU,5
2006-09-15,1136,LAX,-1
2006-09-15,1142,ORD,12
2006-09-15,1149,IAD,190
2006-09-15,1156,EWR,13
2006-09-15,1182,LAX,56
2006-09-15,1185,EWR,27
2006-09-15,1186,IAH,2
2006-09-15,1187,EWR,9
2006-09-15,1197,IAH,9
2006-09-15,1199,SEA,64
2006-09-15,1215,DEN,63
2006-09-15,1225,BOS,9
2006-09-15,1247,SAN,3
2006-09-15,1250,IAH,-4
2006-09-15,1257,ANC,9
2006-09-15,1263,ORD,-4
2006-09-15,1273,OGG,2
2006-09-15,1278,RDU,28
2006-09-15,1401,SAN,6
2006-09-15,1440,IAD,-2
2006-09-15,1449,LAS,-6
2006-09-15,1456,EWR,68
2006-09-15,1474,DEN,-3
2006-09-15,1497,SEA,-2
2006-09-15,1547,ORD,83
2006-09-15,1556,PDX,-2
2006-09-15,1563,ORD,-3
2006-09-15,1564,LAS,-5
2006-09-15,1579,LAX,67
2006-09-15,1583,EWR,10
2006-09-15,1586,ORD,-5
2006-09-15,1600,IAD,-2
2006-09-15,1602,ATL,33
2006-09-15,1606,ORD,1
2006-09-15,1608,EWR,1
2006-09-15,1614,LAS,-6
2006-09-15,1635,DEN,-2
2006-09-15,1637,SEA,-2
2006-09-15,1645,IAD,-6
2006-09-15,1662,BOS,11
2006-09-15,1668,ORD,5
2006-09-15,1670,HNL,154
2006-09-15,1671,SAN,75
2006-09-15,1681,CLE,-4
2006-09-15,1683,EWR,94
2006-09-15,1684,LIH,8
2006-09-15,1686,DCA,33
2006-09-15,1717,ORD,16
2006-09-15,1721,KOA,-3
2006-09-15,1723,KOA,65
2006-09-15,1725,OGG,-4
2006-09-15,1727,IND,1
2006-09-15,1728,ATL,-7
2006-09-15,1731,SEA,-2
2006-09-15,1742,LAS,-4
2006-09-15,1743,LAX,-8
2006-09-15,1748,AUS,0
2006-09-15,1751,LAS,0
2006-09-15,1753,MCO,30
2006-09-15,1756,LAX,-2
2006-09-15,1900,SAN,11
2006-09-15,1914,IAH,19
2006-09-15,1922,EWR,84
2006-09-15,1925,IAD,20
2006-09-15,1927,IAH,6
2006-09-15,1937,IAH,5
2006-09-15,1939,IAD,8
2006-09-15,1942,SAN,3
2006-09-15,1946,BOS,-3
2006-09-15,1947,PHL,10
2006-09-15,1950,CLE,-4
2006-09-15,1960,LAX,10
2006-09-15,1964,SEA,43
2006-09-15,1975,FLL,28
2006-09-15,2000,PHX,9
2006-10-15,3,SAN,-6
2006-10-15,72,EWR,78
2006-10-15,73,HNL,0
2006-10-15,209,LAX,46
2006-10-15,230,AUS,-3
2006-10-15,255,DEN,16
2006-10-15,256,AUS,30
2006-10-15,267,PHL,-5
2006-10-15,273,SEA,-6
2006-10-15,294,STL,21
2006-10-15,300,HNL,8
2006-10-15,309,IAD,95
2006-10-15,311,PHX,26
2006-10-15,318,DEN,14
2006-10-15,322,SEA,8
2006-10-15,325,BOS,-5
2006-10-15,331,DEN,-2
2006-10-15,349,EWR,-1
2006-10-15,354,IAH,-4
2006-10-15,358,PDX,35
2006-10-15,361,LIH,-1
2006-10-15,362,PIT,-7
2006-10-15,367,ORD,34
2006-10-15,390,ORD,-3
2006-10-15,392,LAS,-2
2006-10-15,394,LAS,30
2006-10-15,408,IAD,2
2006-10-15,427,OGG,8
2006-10-15,444,BOS,2
2006-10-15,455,BOS,-8
2006-10-15,464,PDX,-7
2006-10-15,468,PHX,-4
2006-10-15,477,ORD,1
2006-10-15,489,ORD,-1
2006-10-15,500,ORD,9
2006-10-15,502,JFK,16
2006-10-15,516,IAD,26
2006-10-15,522,PDX,25
2006-10-15,560,DFW,-7
2006-10-15,568,EWR,-4
2006-10-15,569,IAH,5
2006-10-15,572,ORD,-3
2006-10-15,587,SNA,-7
2006-10-15,595,PDX,288
2006-10-15,611,SEA,-3
2006-10-15,620,ORD,-1
2006-10-15,624,ORD,7
2006-10-15,637,JFK,29
2006-10-15,663,HNL,-3
2006-10-15,671,DEN,1
2006-10-15,698,ORD,-4
2006-10-15,704,JFK,-5
2006-10-15,727,IAD,29
2006-10-15,734,ORD,-1
2006-10-15,751,SEA,124
2006-10-15,756,DEN,3
2006-10-15,758,JFK,-1
2006-10-15,759,EWR,-2
2006-10-15,760,JFK,5
2006-10-15,816,LAX,-5
2006-10-15,824,JFK,2
2006-10-15,864,BOS,14
2006-10-15,894,SAN,-5
2006-10-15,898,JFK,2
2006-10-15,1004,LAX,4
2006-10-15,1038,IAH,4
2006-10-15,1060,IAH,-7
2006-10-15,1062,MSP,-1
2006-10-15,1065,EWR,-3
2006-10-15,1073,BOS,70
2006-10-15,1074,ORD,14
2006-10-15,1076,BOS,25
2006-10-15,1087,BWI,12
2006-10-15,1106,MCO,4
2006-10-15,1111,EWR,18
2006-10-15,1118,EWR,181
2006-10-15,1122,HNL,5
2006-10-15,1124,LAS,1
2006-10-15,1132,DFW,3
2006-10-15,1135,RDU,1
2006-10-15,1136,LAX,25
2006-10-15,1149,IAD,-5
2006-10-15,1156,EWR,9
2006-10-15,1185,EWR,-2
2006-10-15,1187,EWR,2
2006-10-15,1192,LAX,-1
2006-10-15,1197,IAH,12
2006-10-15,1199,SEA,1
2006-10-15,1215,DEN,2
2006-10-15,1216,IAH,-3
2006-10-15,1247,SAN,-2
2006-10-15,1250,IAH,2
2006-10-15,1257,ANC,4
2006-10-15,1263,EWR,23
2006-10-15,1273,OGG,127
2006-10-15,1284,LAX,-6
2006-10-15,1401,SAN,2
2006-10-15,1449,LAS,-6
2006-10-15,1456,EWR,33
2006-10-15,1474,DEN,-2
2006-10-15,1497,SEA,2
2006-10-15,1499,ORD,3
2006-10-15,1521,SEA,65
2006-10-15,1526,DEN,12
2006-10-15,1531,RDU,-1
2006-10-15,1556,PDX,46
2006-10-15,1563,ORD,6
2006-10-15,1564,LAS,11
2006-10-15,1579,LAX,0
2006-10-15,1583,EWR,18
2006-10-15,1586,ORD,-1
2006-10-15,1600,IAD,12
2006-10-15,1602,ATL,19
2006-10-15,1608,EWR,-3
2006-10-15,1614,LAS,0
2006-10-15,1616,SEA,32
2006-10-15,1635,DEN,10
2006-10-15,1637,SEA,7
2006-10-15,1645,IAD,-6
2006-10-15,1662,BOS,0
2006-10-15,1670,HNL,0
2006-10-15,1673,IAD,162
2006-10-15,1681,CLE,3
2006-10-15,1683,EWR,80
2006-10-15,1684,LIH,9
2006-10-15,1686,DCA,-3
2006-10-15,1710,LAX,4
2006-10-15,1717,ORD,7
2006-10-15,1721,KOA,172
2006-10-15,1723,KOA,15
2006-10-15,1725,OGG,-5
2006-10-15,1727,IND,30
2006-10-15,1728,ATL,25
2006-10-15,1731,SEA,66
2006-10-15,1742,LAS,-5
2006-10-15,1743,LAX,-1
2006-10-15,1748,AUS,14
2006-10-15,1751,LAS,2
2006-10-15,1753,MCO,34
2006-10-15,1900,SAN,5
2006-10-15,1912,SNA,-1
2006-10-15,1914,IAH,5
2006-10-15,1922,EWR,-2
2006-10-15,1925,IAD,9
2006-10-15,1927,IAH,-2
2006-10-15,1928,ORD,33
2006-10-15,1937,IAH,57
2006-10-15,1939,IAD,57
2006-10-15,1942,SAN,11
2006-10-15,1946,BOS,26
2006-10-15,1947,PHL,67
2006-10-15,1950,CLE,33
2006-10-15,1957,MCO,0
2006-10-15,1960,LAX,10
2006-10-15,1964,SEA,-1
2006-10-15,1975,FLL,14
2006-10-15,2000,PHX,10
2006-11-15,3,SAN,2
2006-11-15,72,EWR,4
2006-11-15,73,HNL,-4
2006-11-15,209,LAX,4
2006-11-15,222,LAX,-4
2006-11-15,230,AUS,-2
2006-11-15,255,DEN,191
2006-11-15,256,AUS,-5
2006-11-15,267,PHL,-4
2006-11-15,273,SEA,-7
2006-11-15,294,STL,6
2006-11-15,300,HNL,24
2006-11-15,309,IAD,-3
2006-11-15,311,PHX,0
2006-11-15,318,DEN,142
2006-11-15,322,SEA,-2
2006-11-15,325,BOS,-2
2006-11-15,331,DEN,49
2006-11-15,349,EWR,-4
2006-11-15,354,IAH,28
2006-11-15,358,PDX,-5
2006-11-15,361,LIH,40
2006-11-15,362,ORD,38
2006-11-15,382,PDX,-1
2006-11-15,390,ORD,10
2006-11-15,392,LAS,0
2006-11-15,394,LAS,-7
2006-11-15,408,IAD,-1
2006-11-15,427,OGG,0
2006-11-15,444,BOS,20
2006-11-15,455,BOS,7
2006-11-15,464,PDX,-7
2006-11-15,468,PHX,-13
2006-11-15,477,ORD,40
2006-11-15,480,PIT,-1
2006-11-15,489,ORD,6
2006-11-15,500,CLE,0
2006-11-15,502,JFK,-8
2006-11-15,560,DFW,-4
2006-11-15,568,EWR,-4
2006-11-15,572,ORD,13
2006-11-15,577,EWR,-5
2006-11-15,587,SNA,3
2006-11-15,595,PDX,8
2006-11-15,601,ORD,8
2006-11-15,611,SEA,-5
2006-11-15,620,ORD,-5
2006-11-15,624,ORD,14
2006-11-15,637,JFK,12
2006-11-15,663,HNL,5
2006-11-15,671,DEN,-2
2006-11-15,698,MCO,-2
2006-11-15,704,JFK,8
2006-11-15,718,IAH,13
2006-11-15,727,IAD,9
2006-11-15,734,ORD,-2
2006-11-15,751,SEA,18
2006-11-15,758,JFK,-5
2006-11-15,759,EWR,-2
2006-11-15,760,JFK,27
2006-11-15,816,LAX,-1
2006-11-15,824,JFK,13
2006-11-15,864,BOS,-1
2006-11-15,868,SEA,-3
2006-11-15,898,JFK,0
2006-11-15,1034,IAH,3
2006-11-15,1060,IAH,38
2006-11-15,1062,MSP,59
2006-11-15,1073,BOS,5
2006-11-15,1074,ORD,19
2006-11-15,1076,LAX,2
2006-11-15,1087,BWI,5
2006-11-15,1089,DEN,-4
2006-11-15,1106,MCO,36
2006-11-15,1111,EWR,3
2006-11-15,1118,EWR,18
2006-11-15,1120,IAH,-2
2006-11-15,1122,HNL,49
2006-11-15,1124,LAS,2
2006-11-15,1132,DFW,3
2006-11-15,1135,RDU,60
2006-11-15,1136,LAX,5
2006-11-15,1149,IAD,2
2006-11-15,1156,EWR,-1
2006-11-15,1185,EWR,105
2006-11-15,1186,IAH,1
2006-11-15,1187,EWR,-5
2006-11-15,1197,IAH,1
2006-11-15,1199,SEA,4
2006-11-15,1215,DEN,-1
2006-11-15,1247,SAN,-2
2006-11-15,1250,IAH,0
2006-11-15,1257,ANC,39
2006-11-15,1263,EWR,5
2006-11-15,1273,OGG,56
2006-11-15,1401,SAN,25
2006-11-15,1440,IAD,34
2006-11-15,1449,LAS,3
2006-11-15,1456,EWR,-1
2006-11-15,1474,DEN,-4
2006-11-15,1498,LAX,4
2006-11-15,1521,SEA,19
2006-11-15,1526,DEN,18
2006-11-15,1531,RDU,23
2006-11-15,1556,PDX,-1
2006-11-15,1563,ORD,-4
2006-11-15,1564,LAS,1
2006-11-15,1579,LAX,0
2006-11-15,1581,OGG,18
2006-11-15,1583,EWR,8
2006-11-15,1586,ORD,-1
2006-11-15,1600,IAD,16
2006-11-15,1602,ATL,16
2006-11-15,1606,ORD,82
2006-11-15,1608,EWR,4
2006-11-15,1614,LAS,8
2006-11-15,1616,SEA,51
2006-11-15,1635,DEN,-3
2006-11-15,1637,SEA,-4
2006-11-15,1645,IAD,7
2006-11-15,1662,BOS,10
2006-11-15,1668,ORD,33
2006-11-15,1670,HNL,16
2006-11-15,1671,SAN,10
2006-11-15,1673,IAD,18
2006-11-15,1681,CLE,22
2006-11-15,1683,EWR,13
2006-11-15,1684,LIH,168
2006-11-15,1686,DCA,28
2006-11-15,1717,ORD,0
2006-11-15,1721,KOA,-2
2006-11-15,1723,KOA,85
2006-11-15,1725,OGG,7
2006-11-15,1727,IND,21
2006-11-15,1728,ATL,9
2006-11-15,1731,SEA,22
2006-11-15,1742,LAS,0
2006-11-15,1743,LAX,1
2006-11-15,1748,AUS,115
2006-11-15,1751,LAS,72
2006-11-15,1753,MCO,-2
2006-11-15,1756,LAX,4
2006-11-15,1900,SAN,29
2006-11-15,1912,SNA,5
2006-11-15,1914,IAH,33
2006-11-15,1922,EWR,9
2006-11-15,1925,IAD,41
2006-11-15,1927,IAH,187
2006-11-15,1928,ORD,-3
2006-11-15,1937,IAH,17
2006-11-15,1939,IAD,4
2006-11-15,1942,SAN,7
2006-11-15,1946,BOS,-3
2006-11-15,1947,PHL,-1
2006-11-15,1960,LAX,2
2006-11-15,1964,SEA,-4
2006-11-15,1975,FLL,15
2006-11-15,1983,BOS,27
2006-11-15,2000,PHX,-6
2006-12-15,73,HNL,12
2006-12-15,209,LAX,3
2006-12-15,222,LAX,0
2006-12-15,230,AUS,-5
2006-12-15,255,DEN,125
2006-12-15,256,AUS,-6
2006-12-15,267,PHL,-7
2006-12-15,273,SEA,-1
2006-12-15,300,HNL,71
2006-12-15,309,IAD,13
2006-12-15,311,PHX,2
2006-12-15,318,DEN,30
2006-12-15,322,SEA,-2
2006-12-15,325,BOS,-2
2006-12-15,331,DEN,1
2006-12-15,341,SNA,-5
2006-12-15,354,IAH,-1
2006-12-15,358,PDX,13
2006-12-15,361,LIH,-6
2006-12-15,362,ORD,-5
2006-12-15,390,ORD,-2
2006-12-15,392,LAS,-2
2006-12-15,394,LAS,-2
2006-12-15,408,IAD,12
2006-12-15,427,OGG,-7
2006-12-15,444,BOS,-5
2006-12-15,455,BOS,5
2006-12-15,464,PDX,-1
2006-12-15,468,PHX,-5
2006-12-15,477,ORD,14
2006-12-15,489,ORD,46
2006-12-15,500,ORD,6
2006-12-15,502,JFK,0
2006-12-15,522,PDX,28
2006-12-15,560,DFW,-1
2006-12-15,568,EWR,-2
2006-12-15,572,ORD,36
2006-12-15,577,EWR,3
2006-12-15,595,PDX,-6
2006-12-15,611,SEA,45
2006-12-15,620,ORD,-1
2006-12-15,624,ORD,29
2006-12-15,637,JFK,20
2006-12-15,663,HNL,12
2006-12-15,671,DEN,-1
2006-12-15,698,MCO,2
2006-12-15,704,JFK,159
2006-12-15,715,SEA,20
2006-12-15,718,IAH,73
2006-12-15,724,CLE,9
2006-12-15,734,ORD,-5
2006-12-15,742,SEA,-6
2006-12-15,754,EWR,-4
2006-12-15,758,JFK,-9
2006-12-15,760,JFK,-2
2006-12-15,816,LAX,5
2006-12-15,824,JFK,116
2006-12-15,864,BOS,11
2006-12-15,868,SEA,41
2006-12-15,898,JFK,0
2006-12-15,1060,IAH,0
2006-12-15,1062,MSP,23
2006-12-15,1073,BOS,34
2006-12-15,1076,BOS,66
2006-12-15,1087,BWI,44
2006-12-15,1089,DEN,-5
2006-12-15,1106,MCO,0
2006-12-15,1111,EWR,2
2006-12-15,1118,EWR,93
2006-12-15,1120,IAH,7
2006-12-15,1122,HNL,15
2006-12-15,1124,LAS,1
2006-12-15,1132,DFW,3
2006-12-15,1135,RDU,31
2006-12-15,1136,LAX,2
2006-12-15,1149,IAD,0
2006-12-15,1156,EWR,0
2006-12-15,1185,EWR,5
2006-12-15,1187,EWR,5
2006-12-15,1197,IAH,9
2006-12-15,1199,SEA,65
2006-12-15,1215,DEN,0
2006-12-15,1216,IAH,-5
2006-12-15,1232,LAX,4
2006-12-15,1243,SAN,79
2006-12-15,1247,SAN,25
2006-12-15,1250,IAH,5
2006-12-15,1257,ANC,27
2006-12-15,1263,ORD,-1
2006-12-15,1273,OGG,66
2006-12-15,1401,SAN,12
2006-12-15,1415,PIT,40
2006-12-15,1440,IAD,0
2006-12-15,1449,LAS,-2
2006-12-15,1453,SEA,14
2006-12-15,1456,EWR,97
2006-12-15,1474,DEN,14
